date,symbol,side,order_place_time,order_type,order_price,fill_time,entry_price,ref_low_24h,ref_high_24h,ref_mid_24h,stop,take_profit,exit_time,exit_price,exit_reason,pnl,equity_after
2025-02-03,XAUUSD,SHORT,2025-02-03 08:30:00+00:00,MARKET,2797.588,2025-02-03 08:30:00+00:00,2797.588,2771.885,2803.148,2787.5165,2803.148,2780.9080000000004,2025-02-03 11:10:00+00:00,2803.148,STOP,-5.559999999999945,83.83649999999989
2025-02-04,XAUUSD,LONG,2025-02-04 08:30:00+00:00,LIMIT,2811.535,2025-02-04 08:45:00+00:00,2811.535,2792.765,2830.305,2811.535,2792.765,2867.845,2025-02-04 16:00:00+00:00,2836.665,FORCE_EXIT,25.13000000000011,108.9665
2025-02-06,XAUUSD,LONG,2025-02-06 08:30:00+00:00,MARKET,2851.038,2025-02-06 08:30:00+00:00,2851.038,2848.535,2882.215,2865.375,2848.535,2858.5470000000005,2025-02-06 09:00:00+00:00,2858.5470000000005,TP,7.509000000000469,116.47550000000047
2025-02-07,XAUUSD,SHORT,2025-02-07 08:30:00+00:00,MARKET,2863.395,2025-02-07 08:30:00+00:00,2863.395,2833.955,2870.395,2852.175,2870.395,2842.395,2025-02-07 09:10:00+00:00,2870.395,STOP,-7.0,109.47550000000047
2025-02-10,XAUUSD,SHORT,2025-02-10 08:30:00+00:00,MARKET,2894.775,2025-02-10 08:30:00+00:00,2894.775,2854.448,2896.465,2875.4565000000002,2896.465,2889.705,2025-02-10 08:35:00+00:00,2896.465,STOP,-1.6900000000000546,107.78550000000041
2025-02-13,XAUUSD,SHORT,2025-02-13 08:30:00+00:00,MARKET,2912.045,2025-02-13 08:30:00+00:00,2912.045,2863.685,2922.575,2893.13,2922.575,2880.455000000001,2025-02-13 16:00:00+00:00,2920.295,FORCE_EXIT,-8.25,99.53550000000041
2025-02-14,XAUUSD,SHORT,2025-02-14 08:30:00+00:00,MARKET,2936.465,2025-02-14 08:30:00+00:00,2936.465,2905.548,2938.385,2921.9665,2938.385,2930.705,2025-02-14 09:30:00+00:00,2938.385,STOP,-1.9200000000000728,97.61550000000034
2025-02-18,XAUUSD,SHORT,2025-02-18 08:30:00+00:00,MARKET,2910.425,2025-02-18 08:30:00+00:00,2910.425,2891.775,2915.535,2903.6549999999997,2915.535,2895.095000000001,2025-02-18 12:40:00+00:00,2915.535,STOP,-5.109999999999673,92.50550000000067
2025-02-19,XAUUSD,SHORT,2025-02-19 08:30:00+00:00,MARKET,2939.035,2025-02-19 08:30:00+00:00,2939.035,2906.915,2939.465,2923.19,2939.465,2937.744999999999,2025-02-19 08:35:00+00:00,2939.465,STOP,-0.43000000000029104,92.07550000000037
2025-02-20,XAUUSD,SHORT,2025-02-20 08:30:00+00:00,MARKET,2952.645,2025-02-20 08:30:00+00:00,2952.645,2918.365,2954.645,2936.505,2954.645,2946.645,2025-02-20 09:00:00+00:00,2954.645,STOP,-2.0,90.07550000000037
2025-02-21,XAUUSD,SHORT,2025-02-21 08:30:00+00:00,LIMIT,2935.685,2025-02-21 11:25:00+00:00,2935.685,2916.615,2954.755,2935.685,2954.755,2878.4749999999995,2025-02-21 16:00:00+00:00,2929.575,FORCE_EXIT,6.110000000000127,96.1855000000005
2025-02-24,XAUUSD,SHORT,2025-02-24 08:30:00+00:00,MARKET,2942.115,2025-02-24 08:30:00+00:00,2942.115,2921.055,2944.795,2932.925,2944.795,2934.074999999999,2025-02-24 08:50:00+00:00,2944.795,STOP,-2.680000000000291,93.50550000000021
2025-02-25,XAUUSD,SHORT,2025-02-25 08:30:00+00:00,LIMIT,2942.7,2025-02-25 14:25:00+00:00,2942.7,2929.365,2956.035,2942.7,2956.035,2902.6949999999997,2025-02-25 15:30:00+00:00,2902.6949999999997,TP,40.00500000000011,133.51050000000032
2025-02-26,XAUUSD,LONG,2025-02-26 08:30:00+00:00,MARKET,2911.425,2025-02-26 08:30:00+00:00,2911.425,2888.085,2944.648,2916.3665,2888.085,2981.4450000000006,2025-02-26 16:00:00+00:00,2916.575,FORCE_EXIT,5.149999999999636,138.66049999999996
2025-02-27,XAUUSD,LONG,2025-02-27 08:30:00+00:00,MARKET,2882.045,2025-02-27 08:30:00+00:00,2882.045,2880.135,2920.615,2900.375,2880.135,2887.7749999999996,2025-02-27 09:00:00+00:00,2880.135,STOP,-1.9099999999998545,136.7505000000001
2025-02-28,XAUUSD,LONG,2025-02-28 08:30:00+00:00,MARKET,2855.165,2025-02-28 08:30:00+00:00,2855.165,2853.505,2894.845,2874.175,2853.505,2860.1449999999995,2025-02-28 08:40:00+00:00,2853.505,STOP,-1.6599999999998545,135.09050000000025
2025-03-03,XAUUSD,LONG,2025-03-03 08:30:00+00:00,MARKET,2859.895,2025-03-03 08:30:00+00:00,2859.895,2855.075,2876.905,2865.99,2855.075,2874.3550000000005,2025-03-03 11:10:00+00:00,2874.3550000000005,TP,14.460000000000491,149.55050000000074
2025-03-05,XAUUSD,LONG,2025-03-05 08:30:00+00:00,LIMIT,2913.775,2025-03-05 09:35:00+00:00,2913.775,2899.835,2927.715,2913.775,2899.835,2955.5950000000003,2025-03-05 13:40:00+00:00,2899.835,STOP,-13.940000000000055,135.61050000000068
2025-03-06,XAUUSD,LONG,2025-03-06 08:30:00+00:00,MARKET,2907.855,2025-03-06 08:30:00+00:00,2907.855,2894.145,2929.748,2911.9465,2894.145,2948.985,2025-03-06 09:50:00+00:00,2894.145,STOP,-13.710000000000036,121.90050000000065
2025-03-07,XAUUSD,SHORT,2025-03-07 08:30:00+00:00,MARKET,2919.875,2025-03-07 08:30:00+00:00,2919.875,2890.815,2922.628,2906.7215,2922.628,2911.6159999999995,2025-03-07 08:50:00+00:00,2922.628,STOP,-2.7530000000001564,119.14750000000049
2025-03-10,XAUUSD,LONG,2025-03-10 08:30:00+00:00,MARKET,2903.389,2025-03-10 08:30:00+00:00,2903.389,2901.909,2918.125,2910.017,2901.909,2907.829,2025-03-10 08:30:00+00:00,2901.909,STOP,-1.4800000000000182,117.66750000000047
2025-03-12,XAUUSD,LONG,2025-03-12 08:30:00+00:00,LIMIT,2914.1615,2025-03-12 09:45:00+00:00,2914.1615,2906.275,2922.048,2914.1615,2906.275,2937.8210000000004,2025-03-12 13:25:00+00:00,2906.275,STOP,-7.886500000000069,109.7810000000004
2025-03-14,XAUUSD,SHORT,2025-03-14 08:30:00+00:00,MARKET,2992.205,2025-03-14 08:30:00+00:00,2992.205,2938.738,2993.835,2966.2865,2993.835,2987.3149999999996,2025-03-14 09:05:00+00:00,2993.835,STOP,-1.6300000000001091,108.1510000000003
2025-03-17,XAUUSD,SHORT,2025-03-17 08:30:00+00:00,LIMIT,2987.94,2025-03-17 08:55:00+00:00,2987.94,2981.975,2993.905,2987.94,2993.905,2970.0449999999996,2025-03-17 09:35:00+00:00,2993.905,STOP,-5.9650000000001455,102.18600000000015
2025-03-18,XAUUSD,SHORT,2025-03-18 08:30:00+00:00,MARKET,3024.279,2025-03-18 08:30:00+00:00,3024.279,2984.535,3025.299,3004.917,3025.299,3021.219,2025-03-18 08:30:00+00:00,3025.299,STOP,-1.0199999999999818,101.16600000000017
2025-03-19,XAUUSD,LONG,2025-03-19 08:30:00+00:00,LIMIT,3031.5820000000003,2025-03-19 08:30:00+00:00,3031.5820000000003,3018.009,3045.155,3031.5820000000003,3018.009,3072.3010000000013,2025-03-19 16:00:00+00:00,3034.325,FORCE_EXIT,2.7429999999994834,103.90899999999965
2025-03-20,XAUUSD,SHORT,2025-03-20 08:30:00+00:00,MARKET,3039.815,2025-03-20 08:30:00+00:00,3039.815,3022.315,3057.245,3039.7799999999997,3057.245,2987.5250000000005,2025-03-20 16:00:00+00:00,3041.215,FORCE_EXIT,-1.400000000000091,102.50899999999956
2025-03-21,XAUUSD,LONG,2025-03-21 08:30:00+00:00,MARKET,3028.635,2025-03-21 08:30:00+00:00,3028.635,3021.305,3047.265,3034.285,3021.305,3050.6250000000014,2025-03-21 13:35:00+00:00,3021.305,STOP,-7.330000000000382,95.17899999999918
2025-03-24,XAUUSD,LONG,2025-03-24 08:30:00+00:00,LIMIT,3021.1,2025-03-24 13:35:00+00:00,3021.1,3013.475,3028.725,3021.1,3013.475,3043.975,2025-03-24 14:30:00+00:00,3013.475,STOP,-7.625,87.55399999999918
2025-03-25,XAUUSD,SHORT,2025-03-25 08:30:00+00:00,MARKET,3017.885,2025-03-25 08:30:00+00:00,3017.885,3002.145,3033.135,3017.6400000000003,3033.135,2972.135,2025-03-25 14:00:00+00:00,3033.135,STOP,-15.25,72.30399999999918
2025-03-26,XAUUSD,SHORT,2025-03-26 08:30:00+00:00,MARKET,3027.455,2025-03-26 08:30:00+00:00,3027.455,3013.048,3035.905,3024.4764999999998,3035.905,3002.104999999999,2025-03-26 16:00:00+00:00,3016.805,FORCE_EXIT,10.650000000000091,82.95399999999927
2025-03-27,XAUUSD,SHORT,2025-03-27 08:30:00+00:00,MARKET,3035.885,2025-03-27 08:30:00+00:00,3035.885,3012.125,3038.495,3025.31,3038.495,3028.055000000001,2025-03-27 09:55:00+00:00,3038.495,STOP,-2.6099999999996726,80.3439999999996
2025-03-28,XAUUSD,SHORT,2025-03-28 08:30:00+00:00,MARKET,3065.955,2025-03-28 08:30:00+00:00,3065.955,3033.295,3085.845,3059.5699999999997,3085.845,3006.2850000000003,2025-03-28 14:00:00+00:00,3085.845,STOP,-19.889999999999873,60.45399999999972
2025-03-31,XAUUSD,SHORT,2025-03-31 08:30:00+01:00,MARKET,3121.885,2025-03-31 08:30:00+01:00,3121.885,3076.485,3127.825,3102.1549999999997,3127.825,3104.0650000000014,2025-03-31 14:40:00+01:00,3104.0650000000014,TP,17.8199999999988,78.27399999999852
2025-04-01,XAUUSD,SHORT,2025-04-01 08:30:00+01:00,MARKET,3132.595,2025-04-01 08:30:00+01:00,3132.595,3099.685,3148.835,3124.26,3148.835,3083.874999999999,2025-04-01 16:00:00+01:00,3131.085,FORCE_EXIT,1.5099999999997635,79.78399999999829
2025-04-02,XAUUSD,LONG,2025-04-02 08:30:00+01:00,MARKET,3116.545,2025-04-02 08:30:00+01:00,3116.545,3100.665,3138.819,3119.742,3100.665,3164.1850000000004,2025-04-02 16:00:00+01:00,3127.275,FORCE_EXIT,10.730000000000018,90.5139999999983
2025-04-03,XAUUSD,LONG,2025-04-03 08:30:00+01:00,MARKET,3124.628,2025-04-03 08:30:00+01:00,3124.628,3104.175,3167.548,3135.8615,3104.175,3185.987,2025-04-03 11:30:00+01:00,3104.175,STOP,-20.452999999999975,70.06099999999833
2025-04-04,XAUUSD,LONG,2025-04-04 08:30:00+01:00,LIMIT,3094.6800000000003,2025-04-04 08:35:00+01:00,3094.6800000000003,3053.935,3135.425,3094.6800000000003,3053.935,3216.9150000000013,2025-04-04 15:00:00+01:00,3053.935,STOP,-40.745000000000346,29.315999999997985
2025-04-07,XAUUSD,LONG,2025-04-07 08:30:00+01:00,LIMIT,3012.7425,2025-04-07 14:35:00+01:00,3012.7425,2970.305,3055.18,3012.7425,2970.305,3140.055,2025-04-07 16:00:00+01:00,3000.135,FORCE_EXIT,-12.607499999999618,16.708499999998367
2025-04-08,XAUUSD,LONG,2025-04-08 08:30:00+01:00,LIMIT,3001.045,2025-04-08 10:15:00+01:00,3001.045,2956.125,3045.965,3001.045,2956.125,3135.8050000000003,2025-04-08 16:00:00+01:00,3005.705,FORCE_EXIT,4.6599999999998545,21.36849999999822
2025-04-09,XAUUSD,SHORT,2025-04-09 08:30:00+01:00,MARKET,3042.795,2025-04-09 08:30:00+01:00,3042.795,2969.605,3052.229,3010.917,3052.229,3014.493000000001,2025-04-09 12:15:00+01:00,3052.229,STOP,-9.433999999999742,11.93449999999848
2025-04-10,XAUUSD,SHORT,2025-04-10 08:30:00+01:00,MARKET,3116.865,2025-04-10 08:30:00+01:00,3116.865,3035.625,3132.245,3083.935,3132.245,3070.7249999999995,2025-04-10 13:30:00+01:00,3132.245,STOP,-15.38000000000011,-3.44550000000163
2025-04-14,XAUUSD,SHORT,2025-04-14 08:30:00+01:00,MARKET,3230.905,2025-04-14 08:30:00+01:00,3230.905,3209.205,3245.515,3227.3599999999997,3245.515,3187.075000000001,2025-04-14 16:00:00+01:00,3209.305,FORCE_EXIT,21.600000000000364,18.154499999998734
2025-04-15,XAUUSD,LONG,2025-04-15 08:30:00+01:00,LIMIT,3213.37,2025-04-15 14:50:00+01:00,3213.37,3193.315,3233.425,3213.37,3193.315,3273.5349999999994,2025-04-15 16:00:00+01:00,3218.575,FORCE_EXIT,5.204999999999927,23.35949999999866
2025-04-16,XAUUSD,SHORT,2025-04-16 08:30:00+01:00,MARKET,3297.025,2025-04-16 08:30:00+01:00,3297.025,3211.385,3297.855,3254.62,3297.855,3294.5350000000003,2025-04-16 08:30:00+01:00,3294.5350000000003,TP,2.4899999999997817,25.849499999998443
2025-04-17,XAUUSD,LONG,2025-04-17 08:30:00+01:00,MARKET,3316.675,2025-04-17 08:30:00+01:00,3316.675,3288.075,3357.455,3322.765,3288.075,3402.4750000000013,2025-04-17 15:35:00+01:00,3288.075,STOP,-28.600000000000364,-2.750500000001921
2025-04-22,XAUUSD,LONG,2025-04-22 08:30:00+01:00,LIMIT,3440.745,2025-04-22 13:45:00+01:00,3440.745,3381.575,3499.915,3440.745,3381.575,3618.255,2025-04-22 16:00:00+01:00,3428.445,FORCE_EXIT,-12.299999999999727,-15.050500000001648
2025-04-24,XAUUSD,LONG,2025-04-24 08:30:00+01:00,LIMIT,3313.25,2025-04-24 14:50:00+01:00,3313.25,3259.485,3367.015,3313.25,3259.485,3474.5449999999996,2025-04-24 16:00:00+01:00,3322.305,FORCE_EXIT,9.054999999999836,-5.995500000001812
2025-04-28,XAUUSD,SHORT,2025-04-28 08:30:00+01:00,LIMIT,3301.88,2025-04-28 13:25:00+01:00,3301.88,3267.765,3335.995,3301.88,3335.995,3199.5350000000008,2025-04-28 16:00:00+01:00,3323.945,FORCE_EXIT,-22.065000000000055,-28.060500000001866
2025-04-29,XAUUSD,LONG,2025-04-29 08:30:00+01:00,LIMIT,3312.95,2025-04-29 09:55:00+01:00,3312.95,3273.065,3352.835,3312.95,3273.065,3432.604999999999,2025-04-29 16:00:00+01:00,3313.505,FORCE_EXIT,0.555000000000291,-27.505500000001575
2025-04-30,XAUUSD,LONG,2025-04-30 08:30:00+01:00,MARKET,3310.685,2025-04-30 08:30:00+01:00,3310.685,3299.325,3329.725,3314.5249999999996,3299.325,3344.7650000000003,2025-04-30 09:10:00+01:00,3299.325,STOP,-11.360000000000127,-38.8655000000017
2025-05-02,XAUUSD,SHORT,2025-05-02 08:30:00+01:00,MARKET,3255.605,2025-05-02 08:30:00+01:00,3255.605,3201.685,3262.105,3231.895,3262.105,3236.105,2025-05-02 08:35:00+01:00,3262.105,STOP,-6.5,-45.3655000000017
2025-05-07,XAUUSD,LONG,2025-05-07 08:30:00+01:00,MARKET,3390.825,2025-05-07 08:30:00+01:00,3390.825,3359.735,3437.655,3398.695,3359.735,3484.094999999999,2025-05-07 16:00:00+01:00,3385.865,FORCE_EXIT,-4.960000000000036,-50.32550000000174
2025-05-08,XAUUSD,SHORT,2025-05-08 08:30:00+01:00,LIMIT,3367.27,2025-05-08 14:35:00+01:00,3367.27,3319.835,3414.705,3367.27,3414.705,3224.965,2025-05-08 16:00:00+01:00,3353.255,FORCE_EXIT,14.014999999999873,-36.310500000001866
2025-05-09,XAUUSD,SHORT,2025-05-09 08:30:00+01:00,MARKET,3322.865,2025-05-09 08:30:00+01:00,3322.865,3274.295,3369.185,3321.74,3369.185,3183.9049999999993,2025-05-09 16:00:00+01:00,3338.695,FORCE_EXIT,-15.830000000000382,-52.14050000000225
2025-05-12,XAUUSD,LONG,2025-05-12 08:30:00+01:00,MARKET,3230.705,2025-05-12 08:30:00+01:00,3230.705,3218.895,3327.205,3273.05,3218.895,3266.1349999999998,2025-05-12 08:45:00+01:00,3218.895,STOP,-11.809999999999945,-63.950500000002194
2025-05-13,XAUUSD,LONG,2025-05-13 08:30:00+01:00,LIMIT,3236.45,2025-05-13 14:15:00+01:00,3236.45,3207.495,3265.405,3236.45,3207.495,3323.3149999999996,2025-05-13 16:00:00+01:00,3245.165,FORCE_EXIT,8.715000000000146,-55.23550000000205
2025-05-14,XAUUSD,LONG,2025-05-14 08:30:00+01:00,MARKET,3232.785,2025-05-14 08:30:00+01:00,3232.785,3222.0,3261.055,3241.5275,3222.0,3265.1399999999994,2025-05-14 12:55:00+01:00,3222.0,STOP,-10.784999999999854,-66.0205000000019
2025-05-15,XAUUSD,SHORT,2025-05-15 08:30:00+01:00,LIMIT,3181.85,2025-05-15 13:00:00+01:00,3181.85,3120.205,3243.495,3181.85,3243.495,2996.915,2025-05-15 16:00:00+01:00,3206.155,FORCE_EXIT,-24.30500000000029,-90.3255000000022
2025-05-16,XAUUSD,SHORT,2025-05-16 08:30:00+01:00,MARKET,3209.195,2025-05-16 08:30:00+01:00,3209.195,3130.205,3251.805,3191.005,3251.805,3081.365000000001,2025-05-16 16:00:00+01:00,3175.005,FORCE_EXIT,34.190000000000055,-56.13550000000214
2025-05-19,XAUUSD,SHORT,2025-05-19 08:30:00+01:00,MARKET,3229.305,2025-05-19 08:30:00+01:00,3229.305,3200.105,3249.505,3224.8050000000003,3249.505,3168.704999999999,2025-05-19 16:00:00+01:00,3232.615,FORCE_EXIT,-3.3099999999999454,-59.445500000002085
2025-05-20,XAUUSD,SHORT,2025-05-20 08:30:00+01:00,LIMIT,3226.245,2025-05-20 09:35:00+01:00,3226.245,3204.205,3248.285,3226.245,3248.285,3160.125,2025-05-20 13:35:00+01:00,3248.285,STOP,-22.039999999999964,-81.48550000000205
2025-05-22,XAUUSD,SHORT,2025-05-22 08:30:00+01:00,MARKET,3329.685,2025-05-22 08:30:00+01:00,3329.685,3290.668,3345.198,3317.933,3345.198,3283.146,2025-05-22 12:00:00+01:00,3283.146,TP,46.53899999999976,-34.94650000000229
2025-05-23,XAUUSD,SHORT,2025-05-23 08:30:00+01:00,MARKET,3330.705,2025-05-23 08:30:00+01:00,3330.705,3278.789,3332.648,3305.7185,3332.648,3324.8759999999993,2025-05-23 08:45:00+01:00,3332.648,STOP,-1.943000000000211,-36.8895000000025
2025-05-27,XAUUSD,LONG,2025-05-27 08:30:00+01:00,MARKET,3304.665,2025-05-27 08:30:00+01:00,3304.665,3301.948,3349.748,3325.848,3301.948,3312.8160000000003,2025-05-27 08:50:00+01:00,3301.948,STOP,-2.7170000000000982,-39.6065000000026
2025-05-28,XAUUSD,SHORT,2025-05-28 08:30:00+01:00,MARKET,3310.495,2025-05-28 08:30:00+01:00,3310.495,3284.159,3315.525,3299.842,3315.525,3295.4049999999993,2025-05-28 08:40:00+01:00,3315.525,STOP,-5.0300000000002,-44.6365000000028
2025-05-29,XAUUSD,LONG,2025-05-29 08:30:00+01:00,MARKET,3280.925,2025-05-29 08:30:00+01:00,3280.925,3245.198,3325.318,3285.258,3245.198,3388.106000000001,2025-05-29 16:00:00+01:00,3314.415,FORCE_EXIT,33.48999999999978,-11.146500000003016
2025-05-30,XAUUSD,LONG,2025-05-30 08:30:00+01:00,MARKET,3295.855,2025-05-30 08:30:00+01:00,3295.855,3275.985,3330.775,3303.38,3275.985,3355.4649999999997,2025-05-30 14:55:00+01:00,3275.985,STOP,-19.86999999999989,-31.016500000002907
2025-06-04,XAUUSD,SHORT,2025-06-04 08:30:00+01:00,MARKET,3361.225,2025-06-04 08:30:00+01:00,3361.225,3332.575,3372.445,3352.51,3372.445,3327.564999999999,2025-06-04 15:30:00+01:00,3372.445,STOP,-11.220000000000255,-42.23650000000316
2025-06-05,XAUUSD,LONG,2025-06-05 08:30:00+01:00,LIMIT,3363.9714999999997,2025-06-05 15:55:00+01:00,3363.9714999999997,3343.448,3384.495,3363.9714999999997,3343.448,3425.541999999999,2025-06-05 16:00:00+01:00,3368.715,FORCE_EXIT,4.743500000000495,-37.49300000000267
2025-06-09,XAUUSD,LONG,2025-06-09 08:30:00+01:00,LIMIT,3310.8064999999997,2025-06-09 14:20:00+01:00,3310.8064999999997,3293.198,3328.415,3310.8064999999997,3293.198,3363.631999999999,2025-06-09 16:00:00+01:00,3322.398,FORCE_EXIT,11.591500000000451,-25.901500000002216
2025-06-10,XAUUSD,SHORT,2025-06-10 08:30:00+01:00,MARKET,3327.725,2025-06-10 08:30:00+01:00,3327.725,3301.698,3338.065,3319.8815,3338.065,3296.7049999999995,2025-06-10 12:10:00+01:00,3338.065,STOP,-10.340000000000146,-36.24150000000236
2025-06-11,XAUUSD,SHORT,2025-06-11 08:30:00+01:00,MARKET,3338.798,2025-06-11 08:30:00+01:00,3338.798,3315.245,3348.895,3332.0699999999997,3348.895,3308.506999999999,2025-06-11 13:30:00+01:00,3348.895,STOP,-10.097000000000207,-46.33850000000257
2025-06-12,XAUUSD,LONG,2025-06-12 08:30:00+01:00,LIMIT,3348.4764999999998,2025-06-12 08:40:00+01:00,3348.4764999999998,3319.405,3377.548,3348.4764999999998,3319.405,3435.6909999999984,2025-06-12 16:00:00+01:00,3383.998,FORCE_EXIT,35.52150000000029,-10.817000000002281
2025-06-13,XAUUSD,SHORT,2025-06-13 08:30:00+01:00,MARKET,3415.855,2025-06-13 08:30:00+01:00,3415.855,3338.385,3444.125,3391.255,3444.125,3331.045,2025-06-13 14:25:00+01:00,3444.125,STOP,-28.269999999999982,-39.08700000000226
2025-06-17,XAUUSD,LONG,2025-06-17 08:30:00+01:00,MARKET,3387.015,2025-06-17 08:30:00+01:00,3387.015,3373.235,3422.455,3397.8450000000003,3373.235,3428.354999999999,2025-06-17 15:35:00+01:00,3373.235,STOP,-13.779999999999745,-52.86700000000201
2025-06-18,XAUUSD,SHORT,2025-06-18 08:30:00+01:00,LIMIT,3382.8914999999997,2025-06-18 08:35:00+01:00,3382.8914999999997,3365.835,3399.948,3382.8914999999997,3399.948,3331.7219999999993,2025-06-18 16:00:00+01:00,3388.125,FORCE_EXIT,-5.2335000000002765,-58.100500000002285
2025-06-19,XAUUSD,SHORT,2025-06-19 08:30:00+01:00,LIMIT,3371.9565000000002,2025-06-19 10:20:00+01:00,3371.9565000000002,3347.265,3396.648,3371.9565000000002,3396.648,3297.8820000000005,2025-06-19 16:00:00+01:00,3364.535,FORCE_EXIT,7.421500000000378,-50.679000000001906
2025-06-20,XAUUSD,SHORT,2025-06-20 08:30:00+01:00,LIMIT,3359.5330000000004,2025-06-20 14:30:00+01:00,3359.5330000000004,3340.175,3378.891,3359.5330000000004,3378.891,3301.459000000001,2025-06-20 16:00:00+01:00,3371.105,FORCE_EXIT,-11.571999999999662,-62.25100000000157
