date,entry_time,side,entry_ts,entry_price,stop_init,tp,exit_ts,exit_price,exit_reason,pnl,equity_after,be_armed
2025-01-17,08:30,SHORT,2025-01-17T08:30:00+00:00,30.564,30.629571428571428,,2025-01-17T08:45:00+00:00,30.629571428571428,STOP,-0.0655714285714275,99.73332142857141,False
2025-01-19,08:30,LONG,2025-01-19T23:00:00+00:00,30.339,30.287999999999997,,2025-01-19T23:00:00+00:00,30.287999999999997,STOP,-0.05100000000000193,99.68232142857141,False
2025-01-20,08:30,SHORT,2025-01-20T08:30:00+00:00,30.29,30.345,,2025-01-20T08:35:00+00:00,30.345,STOP,-0.054999999999999716,99.6273214285714,False
2025-01-21,08:30,SHORT,2025-01-21T08:30:00+00:00,30.414,30.40760714285714,,2025-01-21T09:15:00+00:00,30.40760714285714,STOP,0.006392857142859754,99.63371428571426,True
2025-01-22,08:30,LONG,2025-01-22T08:30:00+00:00,30.831,30.880464285714282,,2025-01-22T10:15:00+00:00,30.880464285714282,STOP,0.04946428571428285,99.68317857142854,True
2025-01-23,08:30,SHORT,2025-01-23T08:30:00+00:00,30.611,30.483428571428576,,2025-01-23T09:40:00+00:00,30.483428571428576,STOP,0.12757142857142512,99.81074999999997,True
2025-01-24,08:30,LONG,2025-01-24T08:30:00+00:00,30.816,30.864214285714286,,2025-01-24T09:30:00+00:00,30.864214285714286,STOP,0.04821428571428754,99.85896428571425,True
2025-01-26,08:30,SHORT,2025-01-26T23:00:00+00:00,30.425,30.512,,2025-01-26T23:05:00+00:00,30.512,STOP,-0.08699999999999974,99.77196428571425,False
2025-01-28,08:30,SHORT,2025-01-28T08:30:00+00:00,29.918,29.999142857142857,,2025-01-28T08:55:00+00:00,29.999142857142857,STOP,-0.08114285714285785,99.69082142857138,False
2025-01-29,08:30,LONG,2025-01-29T08:30:00+00:00,30.452,30.46607142857143,,2025-01-29T12:00:00+00:00,30.46607142857143,STOP,0.014071428571426736,99.70489285714281,True
2025-01-30,08:30,LONG,2025-01-30T08:30:00+00:00,31.03,30.97457142857143,,2025-01-30T08:40:00+00:00,30.97457142857143,STOP,-0.05542857142857116,99.64946428571423,False
2025-01-31,08:30,LONG,2025-01-31T08:30:00+00:00,31.556,31.573857142857143,,2025-01-31T09:45:00+00:00,31.573857142857143,STOP,0.01785714285714235,99.66732142857137,True
2025-02-02,08:30,LONG,2025-02-02T23:05:00+00:00,31.23,31.275785714285714,,2025-02-02T23:10:00+00:00,31.275785714285714,STOP,0.04578571428571365,99.71310714285708,True
2025-02-03,08:30,LONG,2025-02-03T08:30:00+00:00,31.199,31.234357142857146,,2025-02-03T11:20:00+00:00,31.234357142857146,STOP,0.0353571428571442,99.74846428571422,True
2025-02-04,08:30,LONG,2025-02-04T08:30:00+00:00,31.564,31.608999999999998,,2025-02-04T11:45:00+00:00,31.608999999999998,STOP,0.04499999999999815,99.79346428571422,True
2025-02-05,08:30,LONG,2025-02-05T08:30:00+00:00,32.331,32.49107142857142,,2025-02-05T10:40:00+00:00,32.49107142857142,STOP,0.16007142857142043,99.95353571428564,True
2025-02-06,08:30,SHORT,2025-02-06T08:30:00+00:00,31.805,31.941857142857142,,2025-02-06T08:35:00+00:00,31.941857142857142,STOP,-0.13685714285714212,99.8166785714285,False
2025-02-07,08:30,LONG,2025-02-07T08:30:00+00:00,32.26,32.31596428571429,,2025-02-07T09:15:00+00:00,32.31596428571429,STOP,0.05596428571428902,99.87264285714278,True
2025-02-09,08:30,SHORT,2025-02-09T23:00:00+00:00,31.743,31.743,,2025-02-09T23:20:00+00:00,31.743,STOP,0.0,99.87264285714278,True
2025-02-10,08:30,LONG,2025-02-10T08:30:00+00:00,32.184,32.256071428571424,,2025-02-10T10:20:00+00:00,32.256071428571424,STOP,0.07207142857142657,99.94471428571421,True
2025-02-13,08:30,SHORT,2025-02-13T08:30:00+00:00,32.214,32.326,,2025-02-13T12:40:00+00:00,32.326,STOP,-0.11200000000000188,99.83271428571422,False
2025-02-14,08:30,LONG,2025-02-14T08:30:00+00:00,33.195,33.195,,2025-02-14T09:35:00+00:00,33.195,STOP,0.0,99.83271428571422,True
2025-02-16,08:30,SHORT,2025-02-16T23:00:00+00:00,32.108,32.184285714285714,,2025-02-16T23:00:00+00:00,32.184285714285714,STOP,-0.07628571428571718,99.7564285714285,False
2025-02-17,08:30,LONG,2025-02-17T08:30:00+00:00,32.291,32.382214285714284,,2025-02-17T10:25:00+00:00,32.382214285714284,STOP,0.0912142857142868,99.84764285714279,True
2025-02-18,08:30,LONG,2025-02-18T08:30:00+00:00,32.461,32.461,,2025-02-18T10:00:00+00:00,32.461,STOP,0.0,99.84764285714279,True
2025-02-19,08:30,LONG,2025-02-19T08:30:00+00:00,32.97,32.88742857142857,,2025-02-19T08:50:00+00:00,32.88742857142857,STOP,-0.08257142857142696,99.76507142857136,False
2025-02-20,08:30,LONG,2025-02-20T08:30:00+00:00,32.998,33.02242857142857,,2025-02-20T09:40:00+00:00,33.02242857142857,STOP,0.024428571428572354,99.78949999999993,True
2025-02-21,08:30,SHORT,2025-02-21T08:30:00+00:00,32.714,32.844857142857144,,2025-02-21T09:00:00+00:00,32.844857142857144,STOP,-0.13085714285714545,99.65864285714278,False
2025-02-23,08:30,SHORT,2025-02-23T23:00:00+00:00,32.453,32.545571428571435,,2025-02-23T23:00:00+00:00,32.545571428571435,STOP,-0.09257142857143208,99.56607142857135,False
2025-02-24,08:30,SHORT,2025-02-24T08:30:00+00:00,32.518,32.518,,2025-02-24T08:45:00+00:00,32.518,STOP,0.0,99.56607142857135,True
2025-02-25,08:30,SHORT,2025-02-25T08:30:00+00:00,32.155,31.831107142857142,,2025-02-25T12:50:00+00:00,31.831107142857142,STOP,0.32389285714285876,99.8899642857142,True
2025-02-26,08:30,LONG,2025-02-26T08:30:00+00:00,31.797,31.844607142857143,,2025-02-26T09:10:00+00:00,31.844607142857143,STOP,0.04760714285714229,99.93757142857135,True
2025-02-27,08:30,SHORT,2025-02-27T08:30:00+00:00,31.632,31.771,,2025-02-27T09:25:00+00:00,31.771,STOP,-0.13899999999999935,99.79857142857135,False
2025-02-28,08:30,SHORT,2025-02-28T08:30:00+00:00,31.085,31.075464285714286,,2025-02-28T08:55:00+00:00,31.075464285714286,STOP,0.009535714285714647,99.80810714285707,True
2025-03-02,08:30,LONG,2025-03-02T23:00:00+00:00,31.084,31.129142857142856,,2025-03-02T23:05:00+00:00,31.129142857142856,STOP,0.045142857142856485,99.85324999999992,True
2025-03-03,08:30,SHORT,2025-03-03T08:30:00+00:00,31.177,31.269000000000002,,2025-03-03T08:35:00+00:00,31.269000000000002,STOP,-0.0920000000000023,99.76124999999992,False
2025-03-04,08:30,LONG,2025-03-04T08:30:00+00:00,31.779,31.779,,2025-03-04T08:40:00+00:00,31.779,STOP,0.0,99.76124999999992,True
2025-03-05,08:30,LONG,2025-03-05T08:30:00+00:00,32.31,32.20585714285714,,2025-03-05T10:55:00+00:00,32.20585714285714,STOP,-0.10414285714286109,99.65710714285706,False
2025-03-06,08:30,SHORT,2025-03-06T08:30:00+00:00,32.528,32.36417857142857,,2025-03-06T10:25:00+00:00,32.36417857142857,STOP,0.16382142857143123,99.82092857142848,True
2025-03-07,08:30,LONG,2025-03-07T08:30:00+00:00,32.628,32.56142857142857,,2025-03-07T10:15:00+00:00,32.56142857142857,STOP,-0.06657142857142873,99.75435714285706,False
2025-03-09,08:30,LONG,2025-03-09T22:00:00+00:00,32.525,32.56314285714286,,2025-03-09T23:55:00+00:00,32.56314285714286,STOP,0.03814285714285859,99.79249999999992,True
2025-03-11,08:30,LONG,2025-03-11T08:30:00+00:00,32.347,32.494142857142855,,2025-03-11T11:00:00+00:00,32.494142857142855,STOP,0.14714285714285325,99.93964285714277,True
2025-03-12,08:30,LONG,2025-03-12T08:30:00+00:00,32.895,33.01714285714286,,2025-03-12T11:40:00+00:00,33.01714285714286,STOP,0.12214285714285467,100.06178571428563,True
2025-03-16,08:30,LONG,2025-03-16T22:00:00+00:00,33.865,33.781000000000006,,2025-03-16T22:00:00+00:00,33.781000000000006,STOP,-0.08399999999999608,99.97778571428563,False
2025-03-17,08:30,SHORT,2025-03-17T08:30:00+00:00,33.75,33.84342857142857,,2025-03-17T10:10:00+00:00,33.84342857142857,STOP,-0.09342857142856786,99.88435714285706,False
2025-03-18,08:30,LONG,2025-03-18T08:30:00+00:00,34.042,34.04535714285715,,2025-03-18T09:15:00+00:00,34.04535714285715,STOP,0.0033571428571477213,99.8877142857142,True
2025-03-19,08:30,SHORT,2025-03-19T08:30:00+00:00,33.82,33.748714285714286,,2025-03-19T09:05:00+00:00,33.748714285714286,STOP,0.07128571428571462,99.95899999999992,True
2025-03-20,08:30,SHORT,2025-03-20T08:30:00+00:00,33.55,33.23110714285714,,2025-03-20T10:55:00+00:00,33.23110714285714,STOP,0.3188928571428562,100.27789285714277,True
2025-03-21,08:30,SHORT,2025-03-21T08:30:00+00:00,32.976,33.076857142857136,,2025-03-21T08:50:00+00:00,33.076857142857136,STOP,-0.1008571428571372,100.17703571428564,False
2025-03-23,08:30,LONG,2025-03-23T22:00:00+00:00,32.96,33.03078571428571,,2025-03-23T22:25:00+00:00,33.03078571428571,STOP,0.07078571428571223,100.24782142857134,True
2025-03-24,08:30,LONG,2025-03-24T08:30:00+00:00,33.275,33.187285714285714,,2025-03-24T09:15:00+00:00,33.187285714285714,STOP,-0.0877142857142843,100.16010714285706,False
2025-03-25,08:30,LONG,2025-03-25T08:30:00+00:00,33.186,33.21925,,2025-03-25T09:05:00+00:00,33.21925,STOP,0.033250000000002444,100.19335714285705,True
2025-03-26,08:30,SHORT,2025-03-26T08:30:00+00:00,33.618,33.69642857142858,,2025-03-26T09:35:00+00:00,33.69642857142858,STOP,-0.0784285714285744,100.11492857142848,False
2025-03-27,08:30,SHORT,2025-03-27T08:30:00+00:00,33.681,33.775285714285715,,2025-03-27T10:00:00+00:00,33.775285714285715,STOP,-0.09428571428571786,100.02064285714276,False
2025-03-28,08:30,SHORT,2025-03-28T08:30:00+00:00,34.28,34.380857142857145,,2025-03-28T08:35:00+00:00,34.380857142857145,STOP,-0.10085714285714431,99.91978571428561,False
2025-03-30,08:30,LONG,2025-03-30T23:00:00+01:00,34.111,34.111,,2025-03-30T23:10:00+01:00,34.111,STOP,0.0,99.91978571428561,True
2025-03-31,08:30,LONG,2025-03-31T08:30:00+01:00,34.362,34.25557142857143,,2025-03-31T08:30:00+01:00,34.25557142857143,STOP,-0.1064285714285731,99.81335714285703,False
2025-04-01,08:30,SHORT,2025-04-01T08:30:00+01:00,33.937,33.89960714285714,,2025-04-01T08:50:00+01:00,33.89960714285714,STOP,0.03739285714285501,99.85074999999989,True
2025-04-02,08:30,SHORT,2025-04-02T08:30:00+01:00,33.676,33.763285714285715,,2025-04-02T08:50:00+01:00,33.763285714285715,STOP,-0.08728571428571286,99.76346428571418,False
2025-04-03,08:30,SHORT,2025-04-03T08:30:00+01:00,33.081,32.81185714285715,,2025-04-03T10:30:00+01:00,32.81185714285715,STOP,0.26914285714285313,100.03260714285703,True
2025-04-04,08:30,SHORT,2025-04-04T08:30:00+01:00,31.309,31.300642857142858,,2025-04-04T08:50:00+01:00,31.300642857142858,STOP,0.008357142857143174,100.04096428571418,True
2025-04-07,08:30,SHORT,2025-04-07T08:30:00+01:00,29.793,30.041142857142855,,2025-04-07T09:05:00+01:00,30.041142857142855,STOP,-0.2481428571428559,99.79282142857133,False
2025-04-08,08:30,LONG,2025-04-08T08:30:00+01:00,30.22,30.07785714285714,,2025-04-08T08:35:00+01:00,30.07785714285714,STOP,-0.1421428571428578,99.65067857142847,False
2025-04-09,08:30,LONG,2025-04-09T08:30:00+01:00,30.332,30.14014285714286,,2025-04-09T09:30:00+01:00,30.14014285714286,STOP,-0.19185714285714184,99.45882142857133,False
2025-04-10,08:30,SHORT,2025-04-10T08:30:00+01:00,31.058,30.920428571428573,,2025-04-10T09:45:00+01:00,30.920428571428573,STOP,0.13757142857142668,99.59639285714275,True
2025-04-11,08:30,LONG,2025-04-11T08:30:00+01:00,31.329,31.329,,2025-04-11T08:45:00+01:00,31.329,STOP,0.0,99.59639285714275,True
2025-04-13,08:30,SHORT,2025-04-13T23:00:00+01:00,32.211,32.09796428571428,,2025-04-14T01:05:00+01:00,32.09796428571428,STOP,0.11303571428571502,99.70942857142846,True
2025-04-14,08:30,LONG,2025-04-14T08:30:00+01:00,32.187,32.187,,2025-04-14T08:45:00+01:00,32.187,STOP,0.0,99.70942857142846,True
2025-04-15,08:30,LONG,2025-04-15T08:30:00+01:00,32.335,32.245,,2025-04-15T11:55:00+01:00,32.245,STOP,-0.09000000000000341,99.61942857142846,False
2025-04-16,08:30,LONG,2025-04-16T08:30:00+01:00,32.722,32.93696428571428,,2025-04-16T09:30:00+01:00,32.93696428571428,STOP,0.21496428571428083,99.83439285714275,True
2025-04-17,08:30,SHORT,2025-04-17T08:30:00+01:00,32.373,32.36139285714285,,2025-04-17T11:25:00+01:00,32.36139285714285,STOP,0.011607142857144481,99.84599999999989,True
2025-04-20,08:30,LONG,2025-04-20T23:00:00+01:00,32.418,32.47810714285714,,2025-04-20T23:25:00+01:00,32.47810714285714,STOP,0.06010714285714158,99.90610714285702,True
2025-04-21,08:30,SHORT,2025-04-21T08:30:00+01:00,32.78,32.76342857142857,,2025-04-21T09:00:00+01:00,32.76342857142857,STOP,0.016571428571431568,99.92267857142846,True
2025-04-22,08:30,SHORT,2025-04-22T08:30:00+01:00,32.445,32.42775,,2025-04-22T10:00:00+01:00,32.42775,STOP,0.0172499999999971,99.93992857142845,True
2025-04-23,08:30,LONG,2025-04-23T08:30:00+01:00,32.842,32.91614285714285,,2025-04-23T10:40:00+01:00,32.91614285714285,STOP,0.07414285714285285,100.0140714285713,True
2025-04-24,08:30,SHORT,2025-04-24T08:30:00+01:00,33.345,33.345,,2025-04-24T08:45:00+01:00,33.345,STOP,0.0,100.0140714285713,True
2025-04-27,08:30,LONG,2025-04-27T23:00:00+01:00,33.075,33.00414285714286,,2025-04-27T23:30:00+01:00,33.00414285714286,STOP,-0.07085714285714317,99.94321428571416,False
2025-04-29,08:30,LONG,2025-04-29T08:30:00+01:00,33.153,33.06628571428571,,2025-04-29T08:35:00+01:00,33.06628571428571,STOP,-0.08671428571428663,99.85649999999987,False
2025-04-30,08:30,LONG,2025-04-30T08:30:00+01:00,32.949,32.866142857142854,,2025-04-30T08:45:00+01:00,32.866142857142854,STOP,-0.08285714285714363,99.77364285714273,False
2025-05-01,08:30,SHORT,2025-05-01T08:30:00+01:00,32.052,32.14957142857143,,2025-05-01T08:35:00+01:00,32.14957142857143,STOP,-0.09757142857142753,99.6760714285713,False
2025-05-04,08:30,SHORT,2025-05-04T23:00:00+01:00,32.002,32.06557142857143,,2025-05-04T23:40:00+01:00,32.06557142857143,STOP,-0.06357142857142861,99.61249999999987,False
2025-05-05,08:30,LONG,2025-05-05T08:30:00+01:00,32.341,32.35875,,2025-05-05T10:45:00+01:00,32.35875,STOP,0.01774999999999949,99.63024999999988,True
2025-05-06,08:30,LONG,2025-05-06T08:30:00+01:00,33.131,33.03814285714286,,2025-05-06T08:55:00+01:00,33.03814285714286,STOP,-0.09285714285714164,99.53739285714273,False
2025-05-08,08:30,SHORT,2025-05-08T08:30:00+01:00,32.323,32.493857142857145,,2025-05-08T11:20:00+01:00,32.493857142857145,STOP,-0.1708571428571446,99.36653571428559,False
2025-05-09,08:30,LONG,2025-05-09T08:30:00+01:00,32.515,32.61021428571429,,2025-05-09T09:00:00+01:00,32.61021428571429,STOP,0.09521428571429169,99.46174999999988,True
2025-05-11,08:30,SHORT,2025-05-11T23:00:00+01:00,32.296,32.42757142857143,,2025-05-11T23:00:00+01:00,32.42757142857143,STOP,-0.13157142857143356,99.33017857142845,False
2025-05-12,08:30,SHORT,2025-05-12T08:30:00+01:00,32.428,32.114285714285714,,2025-05-12T09:30:00+01:00,32.114285714285714,STOP,0.3137142857142834,99.64389285714273,True
2025-05-13,08:30,LONG,2025-05-13T08:30:00+01:00,33.121,33.125571428571426,,2025-05-13T09:20:00+01:00,33.125571428571426,STOP,0.004571428571424008,99.64846428571416,True
2025-05-14,08:30,LONG,2025-05-14T08:30:00+01:00,32.772,32.772,,2025-05-14T08:40:00+01:00,32.772,STOP,0.0,99.64846428571416,True
2025-05-15,08:30,LONG,2025-05-15T08:30:00+01:00,31.846,31.719571428571427,,2025-05-15T08:35:00+01:00,31.719571428571427,STOP,-0.12642857142857267,99.52203571428558,False
2025-05-16,08:30,SHORT,2025-05-16T08:30:00+01:00,32.324,32.269821428571426,,2025-05-16T10:05:00+01:00,32.269821428571426,STOP,0.0541785714285723,99.57621428571414,True
2025-05-19,08:30,LONG,2025-05-19T08:30:00+01:00,32.492,32.41457142857142,,2025-05-19T08:40:00+01:00,32.41457142857142,STOP,-0.07742857142857673,99.49878571428556,False
2025-05-20,08:30,SHORT,2025-05-20T08:30:00+01:00,32.146,32.222857142857144,,2025-05-20T08:35:00+01:00,32.222857142857144,STOP,-0.0768571428571434,99.42192857142842,False
2025-05-22,08:30,SHORT,2025-05-22T08:30:00+01:00,33.515,33.4345,,2025-05-22T09:20:00+01:00,33.4345,STOP,0.08050000000000068,99.50242857142842,True
2025-05-23,08:30,LONG,2025-05-23T08:30:00+01:00,33.235,33.15457142857143,,2025-05-23T10:10:00+01:00,33.15457142857143,STOP,-0.08042857142856974,99.42199999999985,False
2025-05-25,08:30,SHORT,2025-05-25T23:00:00+01:00,33.421,33.51557142857143,,2025-05-25T23:50:00+01:00,33.51557142857143,STOP,-0.09457142857142742,99.32742857142843,False
2025-05-26,08:30,SHORT,2025-05-26T08:30:00+01:00,33.39,33.474000000000004,,2025-05-26T08:50:00+01:00,33.474000000000004,STOP,-0.08400000000000318,99.24342857142842,False
2025-05-27,08:30,SHORT,2025-05-27T08:30:00+01:00,33.034,33.034,,2025-05-27T09:55:00+01:00,33.034,STOP,0.0,99.24342857142842,True
2025-05-28,08:30,LONG,2025-05-28T08:30:00+01:00,33.294,33.31132142857143,,2025-05-28T09:20:00+01:00,33.31132142857143,STOP,0.01732142857143515,99.26074999999986,True
2025-05-29,08:30,LONG,2025-05-29T08:30:00+01:00,33.232,33.25978571428572,,2025-05-29T09:30:00+01:00,33.25978571428572,STOP,0.027785714285720076,99.28853571428559,True
2025-05-30,08:30,LONG,2025-05-30T08:30:00+01:00,33.145,33.063857142857145,,2025-05-30T12:00:00+01:00,33.063857142857145,STOP,-0.08114285714285785,99.20739285714274,False
2025-06-02,08:30,LONG,2025-06-02T08:30:00+01:00,33.427,33.427,,2025-06-02T08:50:00+01:00,33.427,STOP,0.0,99.20739285714274,True
2025-06-03,08:30,SHORT,2025-06-03T08:30:00+01:00,34.073,34.184428571428576,,2025-06-03T08:50:00+01:00,34.184428571428576,STOP,-0.11142857142857565,99.09596428571416,False
2025-06-04,08:30,LONG,2025-06-04T08:30:00+01:00,34.472,34.48282142857143,,2025-06-04T10:10:00+01:00,34.48282142857143,STOP,0.010821428571425429,99.10678571428559,True
2025-06-05,08:30,LONG,2025-06-05T08:30:00+01:00,34.566,35.452285714285715,,2025-06-05T10:50:00+01:00,35.452285714285715,STOP,0.8862857142857123,99.99307142857131,True
2025-06-06,08:30,LONG,2025-06-06T08:30:00+01:00,36.17,36.04242857142857,,2025-06-06T08:45:00+01:00,36.04242857142857,STOP,-0.12757142857142867,99.86549999999988,False
2025-06-08,08:30,SHORT,2025-06-08T23:00:00+01:00,36.001,36.06657142857143,,2025-06-08T23:05:00+01:00,36.06657142857143,STOP,-0.06557142857143106,99.79992857142845,False
2025-06-09,08:30,LONG,2025-06-09T08:30:00+01:00,36.382,36.269285714285715,,2025-06-09T08:35:00+01:00,36.269285714285715,STOP,-0.11271428571428288,99.68721428571416,False
2025-06-10,08:30,SHORT,2025-06-10T08:30:00+01:00,36.445,36.556,,2025-06-10T10:05:00+01:00,36.556,STOP,-0.1109999999999971,99.57621428571417,False
2025-06-11,08:30,SHORT,2025-06-11T08:30:00+01:00,36.476,36.24221428571428,,2025-06-11T10:10:00+01:00,36.24221428571428,STOP,0.23378571428571604,99.80999999999989,True
2025-06-12,08:30,SHORT,2025-06-12T08:30:00+01:00,36.015,35.63567857142858,,2025-06-12T08:45:00+01:00,35.63567857142858,STOP,0.3793214285714228,100.1893214285713,True
2025-06-13,08:30,SHORT,2025-06-13T08:30:00+01:00,36.216,36.405857142857144,,2025-06-13T10:10:00+01:00,36.405857142857144,STOP,-0.18985714285714295,99.99946428571417,False
2025-06-16,08:30,LONG,2025-06-16T08:30:00+01:00,36.48,36.31514285714285,,2025-06-16T09:25:00+01:00,36.31514285714285,STOP,-0.16485714285714437,99.83460714285702,False
2025-06-18,08:30,SHORT,2025-06-18T08:30:00+01:00,37.124,37.23685714285715,,2025-06-18T09:00:00+01:00,37.23685714285715,STOP,-0.11285714285714477,99.72174999999987,False
2025-06-19,08:30,SHORT,2025-06-19T08:30:00+01:00,36.289,36.289,,2025-06-19T14:30:00+01:00,36.289,STOP,0.0,99.72174999999987,True
2025-06-20,08:30,LONG,2025-06-20T08:30:00+01:00,35.798,35.956500000000005,,2025-06-20T09:25:00+01:00,35.956500000000005,STOP,0.15850000000000364,99.88024999999988,True
2025-06-22,08:30,SHORT,2025-06-22T23:00:00+01:00,36.029,35.97835714285714,,2025-06-22T23:05:00+01:00,35.97835714285714,STOP,0.05064285714286143,99.93089285714274,True
2025-06-23,08:30,LONG,2025-06-23T08:30:00+01:00,36.111,36.13128571428571,,2025-06-23T09:40:00+01:00,36.13128571428571,STOP,0.020285714285712686,99.95117857142844,True
2025-06-24,08:30,SHORT,2025-06-24T08:30:00+01:00,36.008,36.13771428571429,,2025-06-24T09:15:00+01:00,36.13771428571429,STOP,-0.1297142857142859,99.82146428571416,False
2025-06-27,08:30,SHORT,2025-06-27T08:30:00+01:00,36.286,35.97525,,2025-06-27T11:05:00+01:00,35.97525,STOP,0.31074999999999875,100.13221428571416,True
2025-06-29,08:30,LONG,2025-06-29T23:00:00+01:00,35.929,35.953714285714284,,2025-06-29T23:05:00+01:00,35.953714285714284,STOP,0.024714285714281914,100.15692857142844,True
2025-06-30,08:30,LONG,2025-06-30T08:30:00+01:00,36.177,36.101571428571425,,2025-06-30T08:55:00+01:00,36.101571428571425,STOP,-0.07542857142857429,100.08149999999986,False
2025-07-01,08:30,LONG,2025-07-01T08:30:00+01:00,36.44,36.28828571428571,,2025-07-01T08:35:00+01:00,36.28828571428571,STOP,-0.15171428571428436,99.92978571428557,False
2025-07-02,08:30,SHORT,2025-07-02T08:30:00+01:00,35.932,36.06414285714286,,2025-07-02T08:45:00+01:00,36.06414285714286,STOP,-0.13214285714285978,99.7976428571427,False
2025-07-03,08:30,LONG,2025-07-03T08:30:00+01:00,36.829,36.91235714285714,,2025-07-03T09:15:00+01:00,36.91235714285714,STOP,0.08335714285713891,99.88099999999984,True
2025-07-04,08:30,SHORT,2025-07-04T08:30:00+01:00,36.699,36.81914285714286,,2025-07-04T08:35:00+01:00,36.81914285714286,STOP,-0.12014285714285933,99.76085714285699,False
2025-07-06,08:30,LONG,2025-07-06T23:00:00+01:00,36.912,37.12096428571429,,2025-07-06T23:50:00+01:00,37.12096428571429,STOP,0.2089642857142877,99.96982142857128,True
2025-07-07,08:30,SHORT,2025-07-07T08:30:00+01:00,36.559,36.559,,2025-07-07T09:30:00+01:00,36.559,STOP,0.0,99.96982142857128,True
2025-07-08,08:30,LONG,2025-07-08T08:30:00+01:00,36.832,36.75385714285714,,2025-07-08T09:15:00+01:00,36.75385714285714,STOP,-0.07814285714285774,99.89167857142843,False
2025-07-09,08:30,SHORT,2025-07-09T08:30:00+01:00,36.527,36.527,,2025-07-09T10:25:00+01:00,36.527,STOP,0.0,99.89167857142843,True
2025-07-10,08:30,LONG,2025-07-10T08:30:00+01:00,36.661,36.56671428571428,,2025-07-10T08:40:00+01:00,36.56671428571428,STOP,-0.09428571428571786,99.79739285714271,False
2025-07-13,08:30,SHORT,2025-07-13T23:00:00+01:00,38.447,38.54785714285714,,2025-07-13T23:00:00+01:00,38.54785714285714,STOP,-0.1008571428571372,99.69653571428557,False
2025-07-15,08:30,LONG,2025-07-15T08:30:00+01:00,38.324,38.24014285714285,,2025-07-15T09:20:00+01:00,38.24014285714285,STOP,-0.0838571428571484,99.61267857142843,False
2025-07-16,08:30,LONG,2025-07-16T08:30:00+01:00,37.9,37.94146428571428,,2025-07-16T09:40:00+01:00,37.94146428571428,STOP,0.04146428571428373,99.65414285714272,True
2025-07-17,08:30,SHORT,2025-07-17T08:30:00+01:00,37.792,37.792,,2025-07-17T11:25:00+01:00,37.792,STOP,0.0,99.65414285714272,True
2025-07-18,08:30,LONG,2025-07-18T08:30:00+01:00,38.255,38.26060714285715,,2025-07-18T09:35:00+01:00,38.26060714285715,STOP,0.005607142857144254,99.65974999999986,True
2025-07-20,08:30,SHORT,2025-07-20T23:00:00+01:00,38.121,38.121,,2025-07-20T23:25:00+01:00,38.121,STOP,0.0,99.65974999999986,True
2025-07-21,08:30,LONG,2025-07-21T08:30:00+01:00,38.35,38.35639285714286,,2025-07-21T09:00:00+01:00,38.35639285714286,STOP,0.006392857142856201,99.66614285714272,True
