date,equity
2025-06-04,-83.88400000000092
2025-06-05,-79.14050000000043
2025-06-09,-67.54899999999998
2025-06-10,-75.58899999999994
2025-06-11,-65.13100000000031
2025-06-12,-27.008000000000266
2025-06-13,-56.4380000000001
2025-06-17,-70.84799999999996
2025-06-18,-73.32499999999982
2025-06-19,-65.90349999999944
2025-06-20,-77.4754999999991
2025-06-23,-91.46899999999914
2025-06-24,-105.06899999999905
2025-06-25,-96.27699999999913
2025-06-26,-113.90199999999913
2025-06-30,-102.10299999999916
2025-07-01,-102.43999999999915
2025-07-02,-94.30299999999897
2025-07-03,-110.6629999999991
2025-07-04,-101.02599999999939
2025-07-08,-125.70249999999942
2025-07-09,-132.70949999999948
2025-07-11,-134.49949999999944
2025-07-14,-125.49949999999944
2025-07-15,-142.3444999999997
2025-07-16,-160.17450000000008
2025-07-21,-166.19450000000006
2025-07-23,-167.4395000000004
2025-07-28,-181.54300000000057
2025-07-29,-167.2430000000004
2025-07-30,-148.2740000000008
2025-07-31,-137.32800000000088
2025-08-01,-121.83900000000085
2025-08-04,-134.00750000000062
2025-08-05,-150.2825000000007
2025-08-06,-141.34150000000045
2025-08-07,-130.76650000000018
2025-08-08,-120.60649999999987
2025-08-11,-123.77649999999994
2025-08-12,-136.20499999999993
2025-08-14,-114.29299999999967
2025-08-15,-114.9994999999999
2025-08-18,-98.75950000000012
2025-08-19,-80.78650000000016
2025-08-20,-60.41050000000041
2025-08-21,-54.7470000000003
2025-08-22,-66.24050000000034
2025-08-25,-57.87700000000041
2025-08-26,-46.742000000000644
2025-08-27,-50.982000000000426
2025-08-28,-54.6520000000005
2025-08-29,-22.416000000000622
2025-09-01,-21.386000000000422
2025-09-02,-42.54750000000058
2025-09-04,-37.337500000000546
2025-09-05,2.288000000000011
2025-09-10,3.4279999999998836
2025-09-11,11.319499999999607
2025-09-12,12.049499999999625
2025-09-15,40.52299999999968
2025-09-17,40.19999999999982
2025-09-18,71.39849999999979
2025-09-19,89.79849999999988
2025-09-24,69.5305000000003
2025-09-25,50.45900000000074
2025-09-29,36.88200000000097
2025-09-30,4.128500000000713
2025-10-01,3.6455000000005384
2025-10-02,-17.609499999999116
2025-10-03,3.0490000000008877
2025-10-06,-0.5009999999988395
2025-10-07,-25.840999999998985
2025-10-08,-30.750999999999294
2025-10-09,-22.770999999999276
2025-10-10,-18.9424999999992
2025-10-14,-10.792499999998654
2025-10-17,-89.52249999999913
2025-10-20,-6.75249999999869
2025-10-22,-111.70549999999912
2025-10-23,-155.13849999999957
2025-10-24,-159.79849999999988
2025-10-27,-178.45850000000019
2025-10-29,-180.09850000000006
2025-10-30,-201.1284999999998
2025-10-31,-196.60849999999982
2025-11-03,-180.20549999999957
2025-11-04,-209.72549999999956
2025-11-05,-208.9054999999994
2025-11-06,-202.52449999999817
2025-11-07,-187.86449999999832
2025-11-10,-179.16449999999804
2025-11-11,-178.9494999999979
2025-11-12,-194.34949999999753
2025-11-13,-201.09549999999763
2025-11-17,-221.72549999999774
2025-11-18,-220.8189999999977
2025-11-20,-208.24899999999798
2025-11-21,-211.208999999998
2025-11-24,-225.35899999999765
2025-11-26,-201.5139999999983
2025-11-27,-192.21399999999812
2025-11-28,-157.59799999999814
2025-12-01,-167.77799999999843
2025-12-03,-144.0744999999988
2025-12-04,-143.09249999999884
2025-12-05,-153.35949999999866
2025-12-08,-125.24949999999899
2025-12-09,-100.12249999999949
2025-12-10,-88.34049999999934
2025-12-11,-46.980499999998756
2025-12-15,-49.180499999998574
2025-12-16,-9.430499999998574
2025-12-17,14.157500000001164
2025-12-18,-1.527499999999236
2025-12-19,22.61250000000109
2025-12-23,46.01250000000164
2025-12-24,60.332500000001346
2025-12-26,104.07600000000093
