date,equity
2025-11-07,294.912000000003
2025-11-10,291.82200000000284
2025-11-11,302.8620000000037
2025-11-12,278.01200000000335
2025-11-13,268.3020000000033
2025-11-14,410.9820000000045
2025-11-17,397.5020000000045
2025-11-18,403.59900000000425
2025-11-20,365.65200000000414
2025-11-21,370.957000000004
2025-11-24,352.50200000000405
2025-11-26,376.9820000000036
2025-11-27,375.13700000000335
2025-11-28,409.01200000000335
2025-12-01,392.2820000000038
2025-12-03,415.9855000000034
2025-12-05,408.94550000000345
2025-12-08,405.44550000000345
2025-12-09,387.9685000000027
2025-12-10,400.9985000000024
2025-12-11,444.2385000000022
2025-12-15,441.9885000000022
2025-12-16,434.3085000000028
2025-12-18,421.358500000003
2025-12-19,447.9685000000027
2025-12-23,481.4185000000043
2025-12-24,510.528500000004
2025-12-26,554.2720000000036
