date,equity
2024-12-30,120.4704999999999
2024-12-31,135.1194999999998
2025-01-03,133.58249999999953
2025-01-06,122.46249999999918
2025-01-07,117.02249999999913
2025-01-08,104.98599999999897
2025-01-10,122.9494999999988
2025-01-13,115.89949999999908
2025-01-14,114.43949999999904
2025-01-15,112.57949999999892
2025-01-17,117.43949999999904
2025-01-20,113.9494999999988
2025-01-21,106.15949999999884
2025-01-24,100.02949999999919
2025-01-27,90.93949999999904
2025-01-28,84.47649999999885
2025-01-29,89.39649999999983
2025-02-03,83.83649999999989
2025-02-04,108.9665
2025-02-06,116.47550000000047
2025-02-07,109.47550000000047
2025-02-10,107.78550000000041
2025-02-13,99.53550000000041
2025-02-14,97.61550000000034
2025-02-18,92.50550000000067
2025-02-19,92.07550000000037
2025-02-20,90.07550000000037
2025-02-21,96.1855000000005
2025-02-24,93.50550000000021
2025-02-25,133.51050000000032
2025-02-26,138.66049999999996
2025-02-27,136.7505000000001
2025-02-28,135.09050000000025
2025-03-03,149.55050000000074
2025-03-05,135.61050000000068
2025-03-06,121.90050000000065
2025-03-07,119.14750000000049
2025-03-10,117.66750000000047
2025-03-12,109.7810000000004
2025-03-14,108.1510000000003
2025-03-17,102.18600000000015
2025-03-18,101.16600000000017
2025-03-19,103.90899999999965
2025-03-20,102.50899999999956
2025-03-21,95.17899999999918
2025-03-24,87.55399999999918
2025-03-25,72.30399999999918
2025-03-26,82.95399999999927
2025-03-27,80.3439999999996
2025-03-28,60.45399999999972
2025-03-31,78.27399999999852
2025-04-01,79.78399999999829
2025-04-02,90.5139999999983
2025-04-03,70.06099999999833
2025-04-04,29.315999999997985
2025-04-07,16.708499999998367
2025-04-08,21.36849999999822
2025-04-09,11.93449999999848
2025-04-10,-3.44550000000163
2025-04-14,18.154499999998734
2025-04-15,23.35949999999866
2025-04-16,25.849499999998443
2025-04-17,-2.750500000001921
2025-04-22,-15.050500000001648
2025-04-24,-5.995500000001812
2025-04-28,-28.060500000001866
2025-04-29,-27.505500000001575
2025-04-30,-38.8655000000017
2025-05-02,-45.3655000000017
2025-05-07,-50.32550000000174
2025-05-08,-36.310500000001866
2025-05-09,-52.14050000000225
2025-05-12,-63.950500000002194
2025-05-13,-55.23550000000205
2025-05-14,-66.0205000000019
2025-05-15,-90.3255000000022
2025-05-16,-56.13550000000214
2025-05-19,-59.445500000002085
2025-05-20,-81.48550000000205
2025-05-22,-34.94650000000229
2025-05-23,-36.8895000000025
2025-05-27,-39.6065000000026
2025-05-28,-44.6365000000028
2025-05-29,-11.146500000003016
2025-05-30,-31.016500000002907
2025-06-04,-42.23650000000316
2025-06-05,-37.49300000000267
2025-06-09,-25.901500000002216
2025-06-10,-36.24150000000236
2025-06-11,-46.33850000000257
2025-06-12,-10.817000000002281
2025-06-13,-39.08700000000226
2025-06-17,-52.86700000000201
2025-06-18,-58.100500000002285
2025-06-19,-50.679000000001906
2025-06-20,-62.25100000000157
2025-06-23,-76.24450000000161
2025-06-24,-82.05450000000155
2025-06-25,-72.36250000000155
2025-06-26,-89.40250000000151
2025-06-30,-84.60250000000178
2025-07-01,-84.76250000000164
2025-07-02,-76.87250000000131
2025-07-03,-95.75750000000107
2025-07-04,-91.63050000000112
2025-07-08,-116.30700000000115
2025-07-09,-122.25400000000127
2025-07-11,-131.35400000000118
2025-07-14,-131.37400000000162
2025-07-15,-148.39900000000125
2025-07-16,-166.2090000000012
2025-07-21,-170.96900000000142
2025-07-23,-171.5490000000018
2025-07-28,-185.65250000000196
2025-07-29,-168.7125000000019
2025-07-30,-146.8635000000022
2025-07-31,-139.46750000000202
2025-08-01,-111.97850000000199
2025-08-04,-124.14700000000175
2025-08-05,-141.00050000000147
2025-08-06,-132.0595000000012
2025-08-07,-119.75600000000122
2025-08-08,-116.496000000001
2025-08-11,-122.66300000000092
2025-08-12,-130.94000000000096
2025-08-14,-105.64300000000094
2025-08-15,-106.57300000000123
2025-08-18,-88.22200000000066
2025-08-19,-71.19200000000046
2025-08-20,-50.512000000000626
2025-08-21,-44.84850000000051
2025-08-22,-56.34200000000055
2025-08-25,-47.97850000000062
2025-08-26,-36.84350000000086
2025-08-27,-41.798500000000786
2025-08-28,-45.91850000000113
2025-08-29,-12.405500000001211
2025-09-01,-17.26550000000134
2025-09-02,-38.4270000000015
2025-09-04,-29.687000000001717
2025-09-05,9.93849999999884
2025-09-10,11.078499999998712
2025-09-11,18.969999999998436
2025-09-12,31.02999999999838
2025-09-15,59.80999999999858
2025-09-17,59.09299999999848
2025-09-18,90.29149999999845
2025-09-19,108.69149999999854
2025-09-24,88.42349999999897
2025-09-25,72.133499999999
2025-09-29,66.73349999999937
2025-09-30,33.32499999999936
2025-10-01,28.574999999999363
2025-10-02,7.319999999999709
2025-10-03,27.978499999999713
2025-10-06,15.318499999999858
2025-10-07,-10.021500000000287
2025-10-08,-12.791500000000724
2025-10-09,-6.085000000000946
2025-10-10,-2.2565000000008695
2025-10-14,6.483499999999822
2025-10-17,-72.24650000000065
2025-10-20,10.523499999999785
2025-10-21,180.4824999999978
2025-10-22,66.68249999999762
2025-10-23,34.18249999999762
2025-10-24,26.474499999997533
2025-10-27,21.55449999999746
2025-10-29,20.67449999999735
2025-10-30,-3.8755000000023756
2025-10-31,11.754499999997734
2025-11-03,28.15749999999798
2025-11-04,-3.8375000000023647
2025-11-05,-2.8775000000023283
2025-11-06,-3.2675000000026557
2025-11-07,7.372499999997217
2025-11-10,4.292499999996835
2025-11-11,4.5074999999969805
2025-11-12,-14.192500000002838
2025-11-13,-15.042500000003201
2025-11-17,-36.40750000000344
2025-11-18,-35.50100000000339
2025-11-20,-14.20100000000366
2025-11-21,-17.161000000003696
2025-11-24,-31.841000000003532
2025-11-26,-7.361000000003969
2025-11-27,1.138999999996031
2025-11-28,30.730999999997493
2025-12-01,23.69399999999723
2025-12-03,47.39749999999685
2025-12-04,48.379499999996824
2025-12-05,40.5494999999969
2025-12-08,69.52949999999646
2025-12-09,100.15949999999566
2025-12-10,110.51949999999533
2025-12-11,152.29949999999508
2025-12-15,150.6394999999943
2025-12-16,173.01949999999442
2025-12-17,196.60749999999416
2025-12-18,180.92249999999376
2025-12-19,205.96249999999372
2025-12-23,237.22249999999394
2025-12-24,254.09549999999354
2025-12-26,297.8389999999931
