date,equity
2024-12-30,100.0
2024-12-31,100.0295
2025-01-01,100.08003571428571
2025-01-02,100.00517857142857
2025-01-03,100.00517857142857
2025-01-05,100.00517857142857
2025-01-06,100.05996428571429
2025-01-07,100.05996428571429
2025-01-08,99.97825
2025-01-09,99.97825
2025-01-10,99.89596428571429
2025-01-12,99.91203571428571
2025-01-13,99.91203571428571
2025-01-14,99.7830357142857
2025-01-15,99.79846428571427
2025-01-16,99.79889285714285
2025-01-17,99.73332142857141
2025-01-19,99.68232142857141
2025-01-20,99.6273214285714
2025-01-21,99.63371428571426
2025-01-22,99.68317857142854
2025-01-23,99.81074999999997
2025-01-24,99.85896428571425
2025-01-26,99.77196428571425
2025-01-27,99.77196428571425
2025-01-28,99.69082142857138
2025-01-29,99.70489285714281
2025-01-30,99.64946428571423
2025-01-31,99.66732142857137
2025-02-02,99.71310714285708
2025-02-03,99.74846428571422
2025-02-04,99.79346428571422
2025-02-05,99.95353571428564
2025-02-06,99.8166785714285
2025-02-07,99.87264285714278
2025-02-09,99.87264285714278
2025-02-10,99.94471428571421
2025-02-11,99.94471428571421
2025-02-12,99.94471428571421
2025-02-13,99.83271428571422
2025-02-14,99.83271428571422
2025-02-16,99.7564285714285
2025-02-17,99.84764285714279
2025-02-18,99.84764285714279
2025-02-19,99.76507142857136
2025-02-20,99.78949999999993
2025-02-21,99.65864285714278
2025-02-23,99.56607142857135
2025-02-24,99.56607142857135
2025-02-25,99.8899642857142
2025-02-26,99.93757142857135
2025-02-27,99.79857142857135
2025-02-28,99.80810714285707
2025-03-02,99.85324999999992
2025-03-03,99.76124999999992
2025-03-04,99.76124999999992
2025-03-05,99.65710714285706
2025-03-06,99.82092857142848
2025-03-07,99.75435714285706
2025-03-09,99.79249999999992
2025-03-10,99.79249999999992
2025-03-11,99.93964285714277
2025-03-12,100.06178571428563
2025-03-13,100.06178571428563
2025-03-14,100.06178571428563
2025-03-16,99.97778571428563
2025-03-17,99.88435714285706
2025-03-18,99.8877142857142
2025-03-19,99.95899999999992
2025-03-20,100.27789285714277
2025-03-21,100.17703571428564
2025-03-23,100.24782142857134
2025-03-24,100.16010714285706
2025-03-25,100.19335714285705
2025-03-26,100.11492857142848
2025-03-27,100.02064285714276
2025-03-28,99.91978571428561
2025-03-30,99.91978571428561
2025-03-31,99.81335714285703
2025-04-01,99.85074999999989
2025-04-02,99.76346428571418
2025-04-03,100.03260714285703
2025-04-04,100.04096428571418
2025-04-06,100.04096428571418
2025-04-07,99.79282142857133
2025-04-08,99.65067857142847
2025-04-09,99.45882142857133
2025-04-10,99.59639285714275
2025-04-11,99.59639285714275
2025-04-13,99.70942857142846
2025-04-14,99.70942857142846
2025-04-15,99.61942857142846
2025-04-16,99.83439285714275
2025-04-17,99.84599999999989
2025-04-20,99.90610714285702
2025-04-21,99.92267857142846
2025-04-22,99.93992857142845
2025-04-23,100.0140714285713
2025-04-24,100.0140714285713
2025-04-25,100.0140714285713
2025-04-27,99.94321428571416
2025-04-28,99.94321428571416
2025-04-29,99.85649999999987
2025-04-30,99.77364285714273
2025-05-01,99.6760714285713
2025-05-02,99.6760714285713
2025-05-04,99.61249999999987
2025-05-05,99.63024999999988
